content,question,answer
"Celebrating the Second Anniversary of the USDA Food and Nutrition Security Initiative  USDA is proud to celebrate the second anniversary of Agriculture Secretary Tom Vilsack＊s vision to advance food and nutrition security.  Caree Jackson Cotwright, PhD, RDN, Director of Nutrition Security and Health Equity, USDA Food and Nutrition Service  Posted in  Food and Nutrition  Nutrition Security  Equity  Mar 27,   Respond to this story",What is the main goal of Agriculture Secretary Tom Vilsack's vision to advance food and nutrition security?,The main goal of Agriculture Secretary Tom Vilsack's vision is to advance food and nutrition security.
"ARS Office of Communications in  Research and Science  Jul 26,  The Olympic Games in Paris are underway and athletes from around the world are competing for medals in individual events ranging from archery to wrestling and team events from artistic swimming to water polo. Becoming an Olympian requires more than natural ability, it takes proper coaching, endless practice, perseverance, and, of course, good nutrition. A common thread that connects top-notch athletes from around the globe is eating a healthy balance of foods. Team USA consists of 592 such athletes, and the U.S. Department of Agriculture＊s (USDA) Agricultural Research Service (ARS) is helping to provide the nutritional fuel that keeps their competitive engines running at peak efficiency. ARS, USDA＊s chief in-house scientific research agency, delivers cutting-edge, scientific tools and innovative solutions for American farmers, producers, and industry to support the nourishment and well-being of all people. Team USA＊s Kat Holmes, a fencer, and Justin Best, a rower, are just two of the American athletes who share their appreciation for ARS scientists and researchers. ※When I train and compete, one of my favorite foods is strawberries,§ Holmes said. ※They＊re a quick-burning carbohydrate and they taste great. I want to give a shoutout to (ARS Geneticist) Kim Lewers because＃for years [she＊s] been making them taste better. You＊ve been fueling my way to Paris.§ (Hear Holmes＊ full message to Kim Lewers.) Changing the focus from sweet to savory, Best favors peppers. ※I use peppers in almost every food that I cook. [They＊re] a great source of micronutrients, great for fiber, and add a distinct crunch to any meal. I want to thank (ARS Geneticist) John Stommel for all the research and effort he＊s put in developing different peppers.§ (Hear Best＊s full message to John Stommel.) Follow USDA ARS on Facebook, X, and LinkedIn, and check out our Go for Gold with Good Nutrition page to learn more about nutrition and Team USA members.  Category/Topic:  Research and Science  Tags:  USDA Science  Agricultural Research Service  ARS  Nutrition  Research  Healthy Eating  Olympics  You May Also Like  Reflections from the Road in Pennsylvania: Charting the Path Forward with Urban Agriculture and the Next Generation  Young Producers Boost Great Lakes Agriculture  America＊s Summer BBQ: Sizzling from the Southern Plains","What are some of the nutrient-rich foods that American athletes, such as Team USA's Kat Holmes and Justin Best, incorporate into their diets to maintain peak performance during competitions?","According to the content, some of the nutrient-rich foods that American athletes, such as Team USA's Kat Holmes (a fencer) and Justin Best (a rower), incorporate into their diets are: * Strawberries (quick-burning carbohydrate, favorite food of Kat Holmes) * Peppers (great source of micronutrients, fiber, and add a distinct crunch to any meal, favorite food of Justin Best)"
"National Women＊s History Month: Celebrating FNS＊ Unsung Heroines  Food and Nutrition Service employees dedicate their professional lives to ensuring everyone in America has access to delicious, nutritious food and science-based nutrition education. As we conclude Women＊s History Month, we celebrate women working to keep our 16 nutrition assistance programs running smoothly for those who need them most.  Justice Wright, Senior Technical Advisor, FNS  Posted in  Equity  Food and Nutrition  Health and Safety  Nutrition Security  Mar 29,   Respond to this story",What are some effective ways to promote science-based nutrition education among low-income communities?,"Promoting science-based nutrition education among low-income communities can be achieved through initiatives such as partnering with community organizations, leveraging social media platforms, and utilizing culturally-sensitive outreach methods. Additionally, providing access to nutritious food options and involving local leaders in educational efforts can also be effective strategies."
"-Young, Under Secretary, Research, Education, and Economics & USDA Chief Scientist in  Research and Science  Feb 28,  As I reflect on Black History Month, I think about the tremendous accomplishments and contributions made by Black Americans. I think of the past, present and future to acknowledge how far we＊ve come, where we are now, and the challenges ahead. For me, one the most concerning challenges still facing Black Americans is the disproportional high rates of cancer and chronic diseases. With the Centers for Disease Control and Prevention reporting half of all African American adults have some form of cardiovascular disease, and that Black men and women have the highest rates of dying from cancer 每 something must change. This issue hits very close to home for me. Growing up in Georgia, food was a part of my communities＊ culture and heritage. Food brought people together, the dishes were delicious, however they weren＊t always good for our health. This led to many of our staple dishes being loaded with excess sodium and calories. Unfortunately, it was this approach to eating that left many of my family members ultimately fighting heart disease, diabetes, kidney disease, hypertension, and cancer. As jarring as this may seem, this is just one of many similar stories shared by Black Americans. Recently in Baton Rouge, Louisiana, I heard similar experiences echoed by Black community members at a listening session at Southern University. This listening session was the first in a series hosted by USDA＊s Agricultural Science Center of Excellence for Nutrition and Diet for Better Health (ASCEND for Better Health) to discuss how food access, nutrition security, and diet affect health outcomes in underserved communities. ASCEND for Better Health is a new USDA initiative that aims to reduce the burden of diet-related chronic diseases, like cancer, by enhancing precision nutrition research and sharing that research with the communities it impacts. ASCEND for Better Health also supports President Biden＊s Cancer Moonshot to end cancer as we know it and is tied to the goals laid out in the White House National Strategy on Hunger, Nutrition, and Health. As we step into National Nutrition Month tomorrow, I am hopeful for the future health and wellbeing of Black Americans thanks to initiatives like USDA＊s ASCEND for Better Health. A brighter future is ahead in which healthy, nutritious foods are accessible to all and specific nutrition advice is available so everyone can live long, high-quality and prosperous lives.  Category/Topic:  Research and Science  Tags:  USDA Science  Black History Month  Nutrition Month  Cancer Moonshot  Nutrition  Research  health  You May Also Like  Reflections from the Road in Pennsylvania: Charting the Path Forward with Urban Agriculture and the Next Generation  Young Producers Boost Great Lakes Agriculture  America＊s Summer BBQ: Sizzling from the Southern Plains","""What role can precision nutrition research and food access initiatives play in reducing diet-related chronic diseases, such as cancer, in underserved Black American communities?""","Precision nutrition research and food access initiatives can play a crucial role in reducing diet-related chronic diseases, such as cancer, in underserved Black American communities by providing targeted nutrition advice and increasing accessibility to healthy, nutritious foods. This is demonstrated through USDA's ASCEND for Better Health initiative, which aims to enhance precision nutrition research and share it with the communities it impacts, ultimately supporting President Biden's Cancer Moonshot and the White House National Strategy on Hunger, Nutrition, and Health."
"Public Affairs Specialist, Agricultural Research Service Office of Communications in  Research and Science  Jul 08,  According to the U.S. Centers for Disease Control and Prevention, an estimated 5.8 million Americans aged 65 or older live with Alzheimer＊s disease, and that number is projected to nearly triple by . Fortunately, USDA-funded research may have found a tasty way to slow disease onset. A study published in the American Journal of Clinical Nutrition suggests that diets high in flavonoids may protect cognitive health. Flavonoids are plant nutrients known for their antioxidant, antiviral, and anticancer properties and are found in berries, tea, dark chocolate, and other foods. ※Alzheimer＊s disease is a significant public health challenge,§ said Paul Jacques, nutritional epidemiologist at the Jean Mayer USDA Human Nutrition Research Center on Aging at Tufts University in Boston. ※Given the absence of drug treatments, preventing Alzheimer＊s disease through a healthy diet is an important consideration.§ Jacques＊s study, which followed 2,809 people for nearly 20 years, revealed that diets high in fruits and vegetables showed significant promise to quell the onset of Alzheimer＊s. ※Our study showed that individuals with the highest intakes of flavonoids were more than 50% less likely to develop Alzheimer＊s disease, relative to those with the lowest intakes,§ he said. ※Plant foods, such as vegetables, fruits, nuts, and seeds are good sources of flavonoids.§ According to Jacques, flavonoid-rich diets help more than just Alzheimer＊s disease and related dementia. ※The bottom line is that there are many reasons to consume a healthy diet, including lower risks of cardiovascular disease and some cancers. We can now add protection of cognitive health and prevention of Alzheimer＊s disease to that list.§  Category/Topic:  Research and Science  Tags:  Agricultural Research Service  ARS  USDA Science  Massachusetts  Nutrition  health  Jean Mayer USDA Human Nutrition Research Center on Aging  You May Also Like  USDA Nutrition Research Fuels Olympians＊ Engines  Meet Mari Gomez〞Public Servant at USDA & Leader in Her Community  Shining a Spotlight on USDA Research, Education, and Economics Mission Area Employees",What agricultural foods rich in flavonoids have been found to potentially slow down the onset of Alzheimer's disease?,"Berries, tea, dark chocolate, fruits, vegetables, nuts, and seeds are good sources of flavonoids that may help slow down the onset of Alzheimer's disease."
"and Jess Ryan, USDA-ARS Office of Communications in  Research and Science  May 30,  The U.S. cotton industry contributes 35% of the cotton exported globally. Cotton processing can require intense work and training, including the proper use of the cotton gins commonly used to speed up the cleaning process of cotton seeds, removal of foreign materials, and compression of the cotton into lint bales. In perspective, one bale of cotton can make more than 200 pairs of jeans or 1,200 t-shirts. USDA National Agricultural Statistics Service shows 509 active cotton gins are currently operating in the U.S. Recently, the USDA Agricultural Research Service (ARS) and the National Cotton Ginners Association (NCGA) partnered in an annual outreach program to provide cotton ginners education and training for industry workers. USDA-ARS research leaders and the NCGA Vice President lead the efforts with assistance from USDA-ARS scientists, NCGA member associations, land grant universities, industry partners, and stakeholder groups. ""These annual schools are a significant outreach program to the industry and a diverse group of workers,"" said Greg Holt, research leader at the Cotton Production and Processing Research Unit in Lubbock, Texas. ""The schools' curriculum emphasizes increasing ginning efficiency, turning out high-quality fiber, and focusing on improving safety."" The schools represent a successful coordinated effort between the USDA-ARS and stakeholders. The first school was held at the USDA-ARS Cotton Ginning Research Laboratory in Stoneville, Mississippi, in , after a group of industry leaders and USDA officials saw the need for a training program that would teach ginning operations and safety. The Western Ginners School at the Southwestern Cotton Ginning Research Laboratory in Las Cruces, New Mexico, started in , followed by the Southwest Ginners School in Lubbock, Texas, in . Since , approximately 10,625 students have attended all three schools. The schools cover safety, hydraulics, pneumatics, machinery settings, and moisture control. In addition, a total of 465 individuals have successfully completed the Certified Ginners Program that began in . The curriculum continues to evolve to account for industry changes. Decades of training provided by the Cotton Ginners Schools reflect USDA＊s commitment to working with partners to ensure producers have the support they need to increase cotton production and quality. More details about the program can be found at www.cotton.org/ncga/ginschool/index.cfm.  Category/Topic:  Research and Science  Tags:  Agricultural Research Service  ARS  USDA Science  engineering  cotton  You May Also Like  USDA Nutrition Research Fuels Olympians＊ Engines  Meet Mari Gomez〞Public Servant at USDA & Leader in Her Community  Shining a Spotlight on USDA Research, Education, and Economics Mission Area Employees","What is the primary goal of the annual outreach program to provide cotton ginners education and training for industry workers, as stated by the USDA-ARS research leaders and the NCGA Vice President?","The primary goal of the annual outreach program is to ""increase ginning efficiency, turn out high-quality fiber, and improve safety."" (According to Greg Holt, research leader at the Cotton Production and Processing Research Unit in Lubbock, Texas.)"
"USDA-NRCS Public Affairs Specialist in  Conservation  Dec 18,   Each day U.S. farmers and ranchers make thousands of management decisions, ranging from when and what to plant to weighing options for conserving their operation＊s natural resources. They depend on an array of experts, research and to inform these decisions. One of their sources is the Natural Resources Conservation Service (NRCS), USDA＊s primary private lands conservation agency. NRCS generates, manages, and shares the , technology, and standards that inform conservation decisions by farmers and ranchers, policy makers and others. Many of these are generated through co-produced science, delivered by the NRCS-led Conservation Effects Assessment Project (CEAP). CEAP assessments are carried out at national, regional, and watershed scales for conservation efforts related to cropland, grazing land, wetlands, and wildlife. First funded through the Farm Bill, CEAP quantifies and on trends in voluntary conservation practices, and associated outcomes, over time. CEAP findings help guide conservation program policies and support conservationists, farmers, and partners in making informed management decisions backed by and science. For example, CEAP co-produced science has supported:  Conservation strategies leading to landowners protecting and enhancing nearly 10 million acres of sage grouse biome habitat in the western U.S.  Ongoing work to better understand how conservation practices can improve water quality and impacts on local streams.  A refined NRCS focus on nutrient management to better protect water quality and ag operation＊s finances, after a CEAP report revealed national increases in subsurface nitrogen and soluble phosphorus lost to the environment.  A web-based tool helping land managers and ranchers address rangeland soil erosion caused by water.  An increased regional understanding of the benefits provided by natural and restored wetlands and tools to assist smart management of wetlands that are part of ag landscapes.  Tools to help conservation planners and other NRCS staff prioritize areas for conservation practices and funding within a farm, watershed, state, or region. The infographic below helps illustrate the scope and impacts of the past 20 years of CEAP. You can find out more by visiting www.nrcs.usda.gov/ceap.  Category/Topic:  Conservation  Tags:  Natural Resources Conservation Service  NRCS  Conservation  Farmers  Ranchers  You May Also Like  Hands-on Experience Helps USDA National Scholar Secure Permanent Position  USDA Offers Many Resources for Veterans  Farewell and Thanks to Jorge, Our Headquarters People＊s Gardener",What conservation strategies have been most effective in protecting water quality and improving local stream conditions based on the findings of the Conservation Effects Assessment Project (CEAP)?,Ongoing work to better understand how conservation practices can improve water quality and impacts on local streams.
"USDA Scientists Collaborate to Protect Endangered Species for Extinction  As the majestic California Condor soars high in the western skies, the largest bird in North America inspires those who knows its near-tragic history. On the verge of extinction in the s, this resilient avian managed to survive. However, it recently faced a new threat to its existence 每 highly pathogenic avian influenza. The USDA recently took steps to save this beautiful creature, ensuring Americans will have the opportunity to witness the glory of the California Condor, hopefully inspiring future generations to recognize their unlimited potential to overcome adversity.  APHIS Public Affairs  Posted in  Animals  Mar 21,   Respond to this story",What specific agricultural-related measures does the USDA take to protect endangered species from diseases such as highly pathogenic avian influenza?,"The article does not specifically mention the agricultural-related measures taken by the USDA to protect endangered species like the California Condor from diseases. However, I can provide information on how you might search for this answer: You can try searching websites like the USDA's APHIS (Animal and Plant Health Inspection Service) or the National Agricultural Library for information on their efforts to prevent and control animal diseases that affect wildlife, such as highly pathogenic avian influenza. Some possible search terms could be: ""USDA measures to protect endangered species from disease"", ""APHIS programs for disease prevention in wildlife"", ""agricultural measures to safeguard threatened birds"". Keep in mind that my answer is not directly related to the provided content but rather a suggestion on how you might find more information."
"ARS Office of Communications in  Health and Safety  Research and Science  Jun 07,  Today is World Food Safety Day, and the U.S. Department of Agriculture＊s Agricultural Research Service (ARS) has launched a sweeping new initiative known as the Salmonella Grand Challenge. The project brings together an elite group of ARS, university and food industry scientists from different specialties to fight Salmonella, a foodborne pathogen that sickens over a million Americans each year, sometimes fatally. The challenge complements the work being done by the Food Safety and Inspection Service to develop a more effective strategy to reduce human Salmonella illness linked to poultry. ARS＊ goal is to integrate its research to learn more about how and where Salmonella causes the highest risk of contamination to meat and poultry products. That information will help researchers develop better monitoring tools for meat and poultry producers to detect Salmonella contamination. Salmonella, the bacterium that causes the illness called salmonellosis, lurks just about everywhere 每 on animals (including pets), in food, water, soil and even air. People infected by Salmonella suffer symptoms that can include diarrhea, fever, abdominal cramps, chills, headache, nausea and vomiting. Serious infections can lead to life-long health problems and even death. The ARS team will integrate its ongoing research by combining, standardizing and coordinating efforts to create harmonized datasets. This will help them identify larger trends, emerging threats and novel Salmonella mitigation strategies. That＊s a large task because there are over 2,500 types of Salmonella bacteria and their risks are different across all production systems. The research team will use machine-learning tools to manage and bring together this huge amount of . The collaboration will help researchers learn from each other and will hopefully lead to break-through discoveries. The Salmonella Grand Challenge will enable researchers to better understand Salmonella risk, develop accurate models, and develop tools for meat and poultry producers to monitor their operations. Ultimately, the team hopes their efforts will contribute to the Healthy People objective of reducing salmonellosis by 25%. This work helps drive USDA＊s commitment to ensuring a safe U.S. food supply.  Category/Topic:  Health and Safety  Research and Science  Tags:  Agricultural Research Service  ARS  USDA Science  Salmonella  health  Food Safety and Inspection Service  FSIS  You May Also Like  USDA Nutrition Research Fuels Olympians＊ Engines  Meet Mari Gomez〞Public Servant at USDA & Leader in Her Community  Shining a Spotlight on USDA Research, Education, and Economics Mission Area Employees",What are some potential ways that agricultural research could be used to develop better monitoring tools for detecting Salmonella contamination in meat and poultry products?,"The ARS team will use machine-learning tools to manage and bring together harmonized datasets, which will help identify larger trends, emerging threats, and novel Salmonella mitigation strategies. This integration of ongoing research will enable researchers to develop better monitoring tools for meat and poultry producers to detect Salmonella contamination."
"Cultivating Health, Nutrition & Innovation in the Land of Enchantment  Cindy Long, Administrator, USDA Food and Nutrition Service (FNS), and Regional FNS leadership visited New Mexico last month to recognize several FNS nutrition assistance programs in action and learn how FNS can support their work. Advancing nutrition security is a key priority of the Biden-Harris Administration, so we are excited to be working with local partners to promote the overall importance of child nutrition. New Mexico is one of the first States to offer healthy meals to all children, ensuring more kids have access to the meals they need to thrive at school and beyond.  JoAnn Makinano, Public Affairs Specialist, Southwest Region Food and Nutrition Service  Posted in  Food and Nutrition  Jun 22,   Respond to this story",What are some effective ways for the USDA Food and Nutrition Service to support New Mexico's nutrition assistance programs that promote child nutrition and overall health?,"Partner with local organizations to promote healthy meals and nutrition education, and provide resources and support to implement innovative nutrition programs."
"National Agricultural Statistics Service Public Affairs Specialist in  Research and Science  Mar 17,  The states that produce some of the most nutritious and most consumed commodities within each of the five food groups. Many people want to cultivate healthier eating habits and March, National Nutrition Month, may be a great time to start. USDA＊s Food and Nutrition Service＊s MyPlate website is a resource available to help get on (or back on) the nutrition track. MyPlate itself is divided into five major food groups 每 vegetables, fruits, grains, protein foods, and dairy and fortified soy alternatives. But do you ever wonder where your food comes from, and how much our hardworking farmers and ranchers produce in a year? Here are facts about some of America＊s favorite, nutritious foods: According to USDA＊s Economic Research Service (ERS), the tomato is one of the most commonly eaten vegetables in the country. In , U.S. farmers produced 24.1 billion pounds of tomatoes with California producing more than 97%. Apples are also a big hit in the U.S.. In , our growers produced nearly 11 billion pounds, nearly 69% of which came from Washington state. The average yield from each of Washington＊s 172,000 total apple bearing acres was 44,200 pounds! For , check out the Non-Citrus Fruits & Nuts Annual Report. Wheat, a health-promoting grain found in many foods, is one of our largest field crops. In , U.S. farmers produced 1.8 billion bushels of it, with North Dakota producing more than 17% of the total. For animal protein, according to ERS, chicken still tops the list in American diets. In , 58.3 billion pounds of chicken were produced in the U.S., more than 14% or 8.3 billion pounds in the top producing state of Georgia. New will be available on April 29 in the Poultry Production and Value Report. Finally, there is dairy. Versatile and packed with important nutrients, fluid beverage milk is one of the most consumed dairy products in the country. Americans consumed more than 46.4 billion pounds, or 5.4 billion gallons, of it last year alone. At the farm level (milk produced and used in all dairy products), U.S. farmers produced a whopping 223.2 billion pounds in ; California was the No. 1 milk producer with 41.3 billion pounds. For more U.S. agriculture statistics, visit www.nass.usda.gov. For dietary tips or information on food access assistance programs, please visit www.fns.usda.gov.  Category/Topic:  Research and Science  Tags:  National Agricultural Statistics Service  NASS  Food and Nutrition Service  FNS  USDA Science  MyPlate  ag statistics  ag   National Nutrition Month  You May Also Like  Young Producers Boost Great Lakes Agriculture  America＊s Summer BBQ: Sizzling from the Southern Plains  Census of Agriculture Highlights: Mountain Region","What was the total amount of tomatoes produced by U.S. farmers in [year], and which state produced more than 97% of them?","24.1 billion pounds, with California producing more than 97%."
"Release & Contact Info  Press Release  Release No. .23  Contact: USDA Press Email: press@usda.gov  WASHINGTON, Sept. 26, 每 The U.S. Department of Agriculture today announced that it is giving an estimated 3,000 more school districts in high-need areas the option to serve breakfast and lunch to all students at no cost, by expanding the availability of the Community Eligibility Provision, commonly known as CEP. ※Today＊s announcement comes as we approach the one-year anniversary of the historic White House Conference on Hunger, Nutrition, and Health, where the Biden-Harris Administration promised to advance a pathway to healthy school meals for all students,§ said Agriculture Secretary Tom Vilsack. ※USDA has taken an important step toward fulfilling that promise by expanding access to CEP. Increasing access to free, healthy school breakfast and lunch will decrease childhood hunger, improve child health and student readiness, and put our nation on the path to better nutrition and wellness.§ CEP is a simplified meal service option that allows schools to provide meals at no cost to all students without requiring families to apply for free and reduced-price meals. Instead, school districts receive federal funding based on a formula using existing from SNAP and other programs, and local or state funds must fill any gap between program costs and federal support. Before this final rule, at least 40% of students had to live in households participating in certain income-based federal assistance programs, in order for a school, group of schools, or school district to be eligible for CEP. This final rule lowers that threshold from 40% to 25%. While this change in CEP applies across the country, it will be particularly impactful in states and school districts which commit to supporting healthy school meals for all students with their own funds. Eight states have taken additional permanent actions to make sure hunger is not a barrier to children＊s success, in addition to allowing eligible schools to participate in CEP. California, Colorado, Maine, Massachusetts, Michigan, Minnesota, New Mexico and Vermont passed state laws allowing their schools to serve healthy school meals to all their students at no cost. In these states, schools that previously were not eligible for CEP can now take advantage of this final rule to experience more efficient, streamlined school meal operations as well as predictable federal funding levels. CEP 每 and all models for providing healthy school meals for all at no cost 每 is a win-win for schools, kids, families and communities and provides many benefits, including:  Lowering food costs for families;  Increasing food and nutrition security, especially for students from households that barely miss the cutoff to be eligible for free and reduced-price school meals;  Eliminating school meal debt;  Reducing social stigma for students who eat free or reduced-price meals, while other students pay full price;  Increasing student participation in school breakfast and lunch programs, which increases revenues and helps schools offer healthier meals; and  Saving time by simplifying program operations for hardworking school nutrition staff. ※Healthy school meals are an essential part of the school environment 〞 just like teachers, classrooms and books 每 and set kids up for success and better health,§ said Stacy Dean, USDA deputy under secretary for Food, Nutrition, and Consumer Services. ※More children are fueled for learning and development when they can count on tasty, nutritious meals at school. While there is still more work ahead to ensure every K-12 student in the nation can access healthy school meals at no cost, this is a significant step on the pathway towards that goal.§ USDA is also supporting expanded access to healthy school meals by offering extensive financial support for schools, including providing:  50 cents more per lunch and 18 cents more per breakfast for school year -24, compared to last school year＊s base reimbursement rates, through annual inflation adjustments and Supply Chain Assistance;  $30 million in Healthy Meals Incentives grants to 264 small and rural school districts nationwide;  $30 million in Equipment Grants for states and school districts operating school lunch programs; and  Nearly $11 million in Farm to School Grants, serving 1.2 million children. USDA also continues to expand its Direct Certification for Medicaid Demonstration Projects, which ensure that eligible children in households receiving Medicaid benefits automatically receive free or reduced price school meals without their families filling out an application. The demonstration projects have been implemented in 38 states, and USDA continues to invite more states to participate. In school year -, 1.4 million students received free and reduced-price school meals thanks to direct certification through Medicaid. Related Resources:  Webpage: Community Eligibility Provision  Webpage: USDA School Meals  Webpage: USDA Support for Schools FNS works to end hunger and improve food and nutrition security through a suite of 16 nutrition assistance programs, such as the National School Breakfast and National School Lunch Programs, the Special Supplemental Program for Women, Infants, and Children and the Supplemental Nutrition Assistance Program. Together, these programs serve 1 in 4 Americans over the course of a year, promoting consistent and equitable access to healthy, safe, and affordable food essential to optimal health and well-being. FNS also provides science-based nutrition recommendations through the co-development of the Dietary for Americans. FNS＊s report, ※Leveraging the White House Conference to Promote and Elevate Nutrition Security: The Role of the USDA Food and Nutrition Service,§ released in conjunction with the historic White House Conference on Hunger, Nutrition, and Health in September , highlights ways the agency will support the Biden-Harris Administration＊s National Strategy. To learn more about FNS, visit www.fns.usda.gov and follow @USDANutrition. # USDA is an equal opportunity provider, employer, and lender.",What impact does expanding the Community Eligibility Provision (CEP) have on school meal programs in high-need areas?,"Expanding the Community Eligibility Provision (CEP) allows 3,000 more school districts in high-need areas to serve breakfast and lunch to all students at no cost."
"Reflections from the Road in Pennsylvania: Charting the Path Forward with Urban Agriculture and the Next Generation  Last month I attended the Northeast Regional Equity Convening hosted by the USDA and the Pennsylvania Department of Agriculture on July 18, . This was a unique opportunity to interact with fresh voices and discuss charged and meaningful topics like urban agriculture and nutrition sovereignty.  USDA Chief Scientist and Under Secretary for Research, Education, and Economics Dr. Chavonda Jacobs-Young  Posted in  Equity  Research and Science  Aug 26,   Respond to this story",What are some key strategies that can be implemented to promote urban agriculture and nutrition sovereignty among the next generation of farmers?,"The USDA Chief Scientist and Under Secretary for Research, Education, and Economics Dr. Chavonda Jacobs-Young mentioned the importance of ""fresh voices"" in discussing topics like urban agriculture and nutrition sovereignty, suggesting that listening to and incorporating the perspectives of the next generation is key to charting a path forward with these initiatives."
"USDA Nutrition Research Fuels Olympians＊ Engines  The Olympic Games in Paris are underway and athletes from around the world are competing for medals in individual events ranging from archery to wrestling and team events from artistic swimming to water polo. Becoming an Olympian requires more than natural ability, it takes proper coaching, endless practice, perseverance, and, of course, good nutrition. A common thread that connects top-notch athletes from around the globe is eating a healthy balance of foods.  Scott Elliott, ARS Office of Communications  Posted in  Research and Science  Jul 26,   Respond to this story",What nutritional factors are most important for high-performance athletes competing in international sports events?,A healthy balance of foods.
"Two-Year Anniversary of Customer Experience Executive Order: Pt. 5 Improving Access to Food and Nutrition  The U.S. Department of Agriculture is committed to connecting all Americans with healthy, safe, affordable food sources. Towards fulfilling that commitment, USDA＊s Food and Nutrition Service (FNS) has launched multiple customer experience (CX) initiatives since President Joe Biden issued in December the Executive Order directing federal agencies to improve the experience for customers accessing government services and benefits.  Simchah Suveyke-Bogin, Chief Customer Experience Officer for the Office of Customer Experience  Posted in  Climate  Equity  Food and Nutrition  Initiatives  Nutrition Security  USDA Results  Jan 31,   Respond to this story",What are some key strategies employed by the U.S. Department of Agriculture's Food and Nutrition Service to improve access to healthy food sources for all Americans?,"The U.S. Department of Agriculture's Food and Nutrition Service (FNS) has launched multiple customer experience initiatives to improve access to healthy, safe, and affordable food sources for all Americans, including enhancing online services, streamlining benefits delivery, and promoting nutrition education and outreach programs to underserved communities."
"School Breakfast: A Jump Start to a Great Day  How you start your day sets the tone for the rest of your day! School breakfast programs are critical in building a healthier future for America＊s children.  Tony Craddock, Jr., Public Affairs Specialist, Food and Nutrition Service  Posted in  Food and Nutrition  Initiatives  Nutrition Security  Apr 25,   Respond to this story",What role do school breakfast programs play in promoting nutrition security among American children?,School breakfast programs play a critical role in building a healthier future for America's children by providing them with a nutritious start to their day.
"State Director, Southern New England, USDA Rural Development in  Rural  Oct 26,  As USDA Rural Development (RD) highlights National Cooperative Month, one worker owned co-op in Massachusetts stands out as a model for sustainability, collaboration, and local food system resiliency. The saying goes ※it＊s not easy being green.§ But for Real Pickles in Greenfield, Massachusetts, the co-op wouldn＊t have it any other way; they went green in with the addition of solar panels on its roof. Real Pickles Cooperative of Massachusetts RD assisted with the effort, providing $20,000 through the Rural Energy for America Program (REAP). The 18.06kWH PV Solar System on the roof of the business was installed by neighboring worker owned solar co-op, PV Squared, and replaced 100 percent of the pickle co-op＊s energy needs at that time. So how did this green, innovative co-op come about? Two decades ago, Dan Rosenberg saw a need. Most pickles in the area were being produced with vinegar and preservatives. The old-fashioned pickle that Grandma used to make- naturally fermented with naturally occurring live cultures- was missing from local grocery store shelves. Determined to bring them back, Dan brought some veggies home from an organic vegetable farm where he worked and began making pickles the old-fashioned way. He was soon joined by wife and business partner, Addie Rose Holland, and Real Pickles launched in . They processed their pickles at a business incubator kitchen created by Franklin County Community Development Corporation, which provided a venue for making value-added foods with local farm ingredients. In , Real Pickles moved into their own building and expanded their operations. Today, the co-op sources its produce from eight locally owned farms and the future looks bright. Addie said, ※Real Pickles is rooted in this community and it has been supported by this community for the last 21 years. Becoming a worker owned cooperative helps to maintain jobs in our community and continues the cycle of local economic development.§ When asked for her favorite pickle pun, Addie said, ※We＊re kind of a big ※dill.§ We couldn＊t agree more.  Category/Topic:  Rural  Tags:  Rural Development  Cooperatives  National Cooperative Month  Massachusetts  solar  You May Also Like  USDA Thinks Outside the Box at Inaugural Innovation Event  Diversifying the Policy Space: Tribal Policy Intern Celeste Lucero  USDA Rural Development Celebrates National Homeownership Month",How can worker-owned cooperatives in rural areas promote local food system resiliency and sustainability through innovative energy-efficient practices?,"Real Pickles, a worker-owned cooperative in Massachusetts, is highlighted as a model for promoting local food system resiliency and sustainability. They achieved this through the installation of solar panels on their roof, which replaced 100% of their energy needs at the time, and was assisted by USDA Rural Development's Rural Energy for America Program (REAP) with a $20,000 grant."
"Nutritionists: The Link to Nutrition Security  They called the next participant; a woman and her child exited the waiting area to meet at my desk. I introduced myself and asked, ※How are you doing today?§ She reluctantly answered, ※good§ with disinterest in her eyes. I detected a Spanish accent which prompted me to ask which language she preferred to conduct the appointment in. She immediately perked up and replied, ※I＊m so happy you speak Spanish＃ my English is not good.§  Angela Brown, Nutritionist, Brockton, MA WIC and president, Boston Organization of Nutritionists and Dieticians of Color (BOND of Color)  Posted in  Nutrition Security  Sep 07,   Respond to this story",What are the key factors that contribute to nutrition security in rural communities?,"According to Angela Brown's experience as a nutritionist, there is no explicit answer provided in the content regarding the key factors that contribute to nutrition security in rural communities. However, based on my search capabilities, some of the key factors that can contribute to nutrition security in rural communities include: * Access to nutritious food * Availability of local and diverse food sources * Economic stability and ability to afford healthy food options * Education on proper nutrition and cooking techniques * Community-based initiatives and programs promoting nutrition and health Please note that these factors are not directly mentioned in the provided content, but rather based on general knowledge and research."
