content,question,answer
"Rebuilding Wet Meadows Through Shared Stewardship  As another extreme drought in southwest Colorado lingers into fall, land managers continue to search for solutions to deal with severe water shortages. Low winter snow pack and record heat left much of the state scorched, and reservoirs have been far below their normal capacity since spring.  Aurora Cutler, Office of Sustainability and Climate, USDA Forest Service  Posted in  Climate  Forestry  Research and Science  Nov 23,   Respond to this story",Can sustainable forestry practices and shared land management approaches help mitigate the effects of extreme drought on water reservoirs in southwest Colorado?,Yes. Rebuilding wet meadows through shared stewardship can help increase winter snowpack and improve water reservoir levels in southwest Colorado by reducing evaporation and increasing groundwater recharge.
"Collaboration and Innovation are Keys to Organic Success  For years, the organic industry has experienced enormous growth, defying expectations and creating exciting opportunities for producers and entrepreneurs around the world. was another record year for the organic community, with 19,ates and nearly 28,000 certified organic operations from more than 120 countries around the globe. The retail market for organic products is now valued at more than $39 billion in the U.S. and over $75 billion worldwide. With its rapidly growing market and high consumer interest, USDA is focused on helping this area of agriculture achieve even greater success. In May , Agriculture Secretary Tom Vilsack issued guidance that identified organic priorities for the Department, including training and outreach, growing the organic sector, reducing paperwork, improving research, and gathering .  Anne L. Alonzo, Agricultural Marketing Service Administrator  Posted in  Conservation  Trade  Oct 28,   2 Responses","What strategies is USDA employing to foster further growth and success in the organic sector, despite its already significant market value?",1. Training and outreach 2. Growing the organic sector 3. Reducing paperwork 4. Improving research 5. Gathering data
"FAS Programs Help Promote Native American Foods Worldwide  The Foreign Agricultural Service recognizes the U.S. agricultural exports grown, produced and harvested by American Indians across the country during Native American Heritage Month For more than 25 years, the Intertribal Agriculture Council has promoted the conservation, development and use of agricultural resources to benefit American Indians. With the help of the Foreign Agricultural Service’s market development programs, IAC has introduced American Indian foods, grown and harvested in traditional ways established hundreds of years ago, to countries around the world. The council is a Market Access Program participant, and uses the program to recruit new members, help businesses attend export readiness seminars and international trade shows, lead buyer’s trade missions and conduct promotional activities in worldwide markets. IAC also partners with FAS to conduct the American Indian Foods program, which also helps Indian-owned businesses showcase their agricultural products and culture to foreign markets.  Erin Tindell, Foreign Agricultural Service Public Affairs Specialist  Posted in  Trade  Nov 26,   Respond to this story",What specific FAS programs have contributed to the promotion of Native American foods globally?,The Market Access Program and the American Indian Foods program are two specific FAS programs that have contributed to the promotion of Native American foods globally.
"Producers get a New Revenue Source, Waterfowl Habitat is Preserved and Industry Benefits from Conservation Effort  Earlier this week, USDA highlighted the creation of a market for carbon credits generated on working grasslands. Landowners benefit because they receive compensation for the carbon credits generated on their lands. They get a new source of revenue, while thriving grasslands provide nesting habitat for wildlife, are more resilient to extreme weather, and help mitigate the impact of climate change. Chevrolet, a division of General Motors, recently purchased almost 40,000 carbon dioxide reduction tons generated on working ranch grasslands in the Prairie Pothole region of North Dakota. It was the first purchase of its type.  Robert Bonnie, USDA's under secretary for Natural Resources and Environment, announced the purchase and USDA's involvement in the project at an event at USDA headquarters. He was joined by Senate Agriculture Committee Chair Debbie Stabenow of Michigan, Greg Martin, executive director for global public policy, General Motors; Sean Penrith, executive director of The Climate Trust and Paul Schmidt, chief conservation officer of Ducks Unlimited. The under secretary thanked Senator Stabenow, Chair of the Senate Agriculture Committee, for her staunch support for the program, which she said is delivering “real world measurable results.” Bonnie said he hopes this purchase will set a pattern for future carbon credit sales.  Patrick Holmes, USDA Office of Natural Resources and Environment  Posted in  Conservation  Nov 20,   Respond to this story","What are the benefits to landowners from participating in a program that generates carbon credits on working grasslands, as highlighted by USDA?","Landowners receive compensation for the carbon credits generated on their lands, providing them with a new source of revenue."
"Public Affairs Officer, National Forests in North Carolina in  Forestry  Jun 06,   National Fishing and Boating Week, a part of the June celebration of Great Outdoors Month, will be celebrated again this year June 2 - 10. It’s a time when fishing fanatics and amateur anglers will visit national forests and grasslands across the country to try their hands at landing the big one. On the National Forests in North Carolina, anglers with physical disabilities who visit the Nantahala, Pisgah, Uwharrie, and Croatan National Forests will have a number of accessible piers to choose from. Some of these piers provide access to premier trout fishing destinations. “For more than 20 years, the National Forests in North Carolina and North Carolina Wildlife Resources Commission have been committed to providing anglers of all abilities with the opportunity to go fishing on public lands,” said Sheryl Bryan, the forests’ fisheries and wildlife biologist. Some of these piers provide access to premier trout fishing destinations. “During this time, forest and district biologists, engineers, landscape architects and recreation proponents have worked together to create a comprehensive network of accessible fishing opportunities across a diversity or resources,” added Delce Dyer, the forests’ developed recreation program manager. Today, there are close to 20 barrier-free fishing piers in the four national forests. Through careful planning, design and construction -- in partnership with the North Carolina Wildlife Resources Commission -- accessible fishing facilities have been constructed from the mountains to the sea. The facilities provide fishing opportunities in warm-water reservoirs and small ponds, as well as cold-water streams and rivers. “Designs of fishing piers that extend over waterways have been refined over the years and have been adopted for use by the Wildlife Resources Commission throughout the state,” said Lynn Hicks, engineer and heritage and recreation staff officer. ”Site-specific designs have provided accessible parking and routes to these water-based sites, and most of the fishing piers include areas for both seated and standing fishing.” Recent piers include a metal mesh water-viewing component into a portion of the pier’s flooring. Accessible facilities on majestic Cherokee Lake in Nantahala National Forest include picnic tables and a pavilion, all connected along an accessible route. Photo credit: U.S. Forest Service photo In addition to tourists, a number of local residents regularly use the accessible piers. In many communities, the piers have become centers for frequent outdoor recreation. For example, Boone Fork Pond pier, near the communities of Lenoir and Hudson, is commonly used as an outdoor destination for the mentally and physically challenged. Chapters of Wounded Warriors have assisted with projects, particularly on the Croatan National Forest. Other partners who have provided funding or assistance in constructing these facilities include Trout Unlimited, the Muskie Club, and Bass Anglers Sportsmen Society. The two piers near Robbinsville -- one on a small pond, the other on Santeetlah Lake -- provide community fishing opportunities. Many of these accessible fishing facilities are used during National Fishing Week activities, including sites for Special Needs Fishing Days. Great Outdoors Month is a time for all Americans to get outside and take part in a number of national events that encourage people to hike, fish, boat and/or camp at locations all across the country.  June 9 is also a fee free day for public lands including national forests.  So join friends and family and take time to celebrate our national heritage and enjoy the wonders of our national landscape.  Category/Topic:  Forestry  Tags:  fishing  Forestry  FS  Great Outdoors Month  National Fishing and Boating Week  National Forests in North Carolina","What types of accessible fishing facilities are available to anglers with physical disabilities at the National Forests in North Carolina, such as barrier-free piers and facilities near Santeetlah Lake?","* Barrier-free piers that provide access to premier trout fishing destinations * Accessible parking and routes to water-based sites * Fishing piers with seated and standing areas * Some piers feature metal mesh water-viewing components * Facilities near majestic Cherokee Lake in Nantahala National Forest, including picnic tables and a pavilion connected along an accessible route * Sites on small ponds, cold-water streams, and rivers, such as Boone Fork Pond pier and Santeetlah Lake These facilities have been constructed through partnerships with the North Carolina Wildlife Resources Commission and other organizations."
"Program Analyst, USDA Office of Environmental Markets, Office of the Chief Economist in  Conservation  Dec 16,  Agriculture Secretary Tom Vilsack speaking at a press conference in Fairfax, VA. USDA photo by David Kosling. USDA has a long history of helping farmers, ranchers and forest landowners maintain their bottom line while improving soil health and reducing runoff into streams and rivers.  For nearly 80 years, USDA has offered funding and technical assistance for farmers to implement conservation practices through the conservation title of the Farm Bill. In recent years, however, USDA has also supported new, innovative approaches to voluntary, private lands conservation. An announcement today by USDA Secretary Tom Vilsack, Virginia Governor Terry McAuliffe, and Administrator Gina McCarthy of the Environmental Protection Agency (EPA) in northern Virginia highlights an innovative approach called water quality trading. Farmers like John Harrison of Appomattox County are taking advantage of private investments to implement conservation practices on their land. These practices help reduce erosion and nutrient runoff into local bodies of water, generating nutrient credits that can then be sold to regulated entities looking to offset nutrient losses for compliance purposes. In this case, the Virginia Department of Transportation (VDOT) purchased phosphorous credits to offset water quality impacts from road construction. The offset credits have permitted the completion of more than 40 small road construction projects that improve traffic safety and flow by adding turn lanes, clover leafs, and small connectors, and repairing approaches to aging bridges. Compared to traditional engineered practices, the offset credits provide greater water quality benefits for up to half of the costs of installation and long-term maintenance. Agriculture Secretary Tom Vilsack (left) participates in a press conference with Commonwealth of Virginia Governor Terry McAuliffe. USDA photo by David Kosling. “It’s a first step at cleaning up rivers and the Chesapeake Bay, and it creates another revenue stream for us as well,” said Harrison. Mr. Harrison appears in a USDA video explaining the project and the benefits realized on his farm. The project was the result of collaboration between the Virginia Department of Transportation (VDOT) and the Virginia Department of Environmental Quality, with support from USDA, the Federal Highway Administration and EPA. U.S. Environmental Protection Agency (EPA) Administrator Gina McCarthy speaking at a press conference. USDA photo by David Kosling. “USDA applauds the State of Virginia for showing leadership in purchasing water quality credits,” said Agriculture Secretary Tom Vilsack. “Efforts like these provide new and additional income streams for farmers and ranchers, while improving water quality and meeting Virginia’s regulatory needs.” USDA has provided funding and technical support for Virginia’s water quality trading program through its Conservation Innovation Grants program.  Category/Topic:  Conservation  Tags:  Chesapeake Bay  Conservation  Conservation Innovation Grant  EPA  Farm Bill  Farmers  Food Farm and Jobs Bill  Ranchers  Tom Vilsack  Virginia  water quality","What innovative approach has USDA supported in collaboration with Virginia, allowing farmers like John Harrison to generate nutrient credits by reducing erosion and runoff into local waters?","USDA has supported an innovative approach called ""water quality trading"" in collaboration with Virginia. This approach allows farmers to implement conservation practices on their land, reducing erosion and nutrient runoff, and generating nutrient credits that can be sold to regulated entities seeking to offset water quality impacts."
"Natural Resources Conservation Service, Colorado in  Conservation  Mar 31,  The Southwestern willow flycatcher is an endangered bird that lives in the riparian areas of the Southwest. Photo courtesy of U.S. Fish and Wildlife Service. The distinctive “fitz-bew” of the Southwestern willow flycatchers is music to the ears of the partners of Wetland Dynamics, LLC, and USDA’s Natural Resources Conservation Service (NRCS) recently improved the ability to hear them. Wetland Dynamics received a $60,000 Conservation Innovation Grant from NRCS in to develop innovative technology for monitoring the endangered flycatcher and two other imperiled species in Colorado’s San Luis Valley. “What we’re doing is innovative,” said Jenny Nehring, a biologist and partner at Wetland Dynamics. “The technology we’re using has been around for quite some time. But with the partnership now forged with NRCS, we are able to expand and improve our innovative techniques that build upon existing tools, which will in turn help to better understand certain wildlife species and improve protection of them.” Wetland Dynamics is expanding and exploring the use of a passive acoustic monitoring technology traditionally used to monitor bats and aquatic species like whales. The company is using this innovative technology to improve detection and monitoring of the Southwestern willow flycatcher, Western yellow-billed cuckoo and Northern leopard frog. The flycatcher, cuckoo and leopard frog are currently being monitored, but the widely used approach takes substantial labor and stresses birds. By recording the birds’ noises, Wetland Dynamics is able to study the endangered Southwestern willow flycatcher. Photo courtesy of Wetland Dynamics. “It requires an observer in the field broadcasting the call of the bird to illicit a response from a bird on a territory,” Nehring said. “This method is intrusive and tricks the birds into thinking its territory is being threatened or infringed upon. Birds will, of course, react, but this reaction is stressful and energetically costly to already threatened and endangered species.” The new way of monitoring, funded by the grant from NRCS, eliminates the stress on the bird while expanding the information gathered. It relies on passive recording equipment. Because the devices can be stationed for prolonged periods of time, the consistency and quantity of information gathered will provide increased detection of species.  These more accurate detections will allow more focused and precise research on other things such as breeding success and habitat use. Between observer bias and influences like weather, which might prevent an observer from even reaching a monitoring site, the margin for error within the typical call play back monitoring method is high. A grant from the U.S. Department of Agriculture (USDA) Natural Resources Conservation Service (NRCS) is enabling Wetland Dynamics to expand its monitoring efforts of the Southwestern willow flycatcher and other at-risk species of the riparian habitat. Photo courtesy of Wetland Dynamics. “Our recorders are stationary devices, can be set up for weeks and have limited disturbance. Recordings are then scanned to detect the vocalization of interest and to differentiate varying vocalizations like birds that are close or far away.” Although this technology is promising and is quite significant for future monitoring of species in areas, it cannot determine the number of species in a particular area. “But it can detect if the bird is present which will help researchers focus their on-the-ground field work to determine territory size, breeding effort and success as well as habitat condition,” she said. “More work is clearly needed and that’s why the CIG grant was so important.  It allows us to refine and test the technology and quantify perimeters for accuracy. We greatly value our partnership with NRCS and hope it grows so that other monitoring opportunities can be explored.” Conservation Innovation Grants aim to stimulate the development and adoption of innovative conservation approaches and technologies. This is one of NRCS’ many investments in the Southwest to help the flycatcher and other species. NRCS announced Monday its plans to broaden the conservation opportunities available to producers. By recording the birds’ noises, Wetland Dynamics is able to study the endangered Southwestern willow flycatcher. Photo courtesy of Wetland Dynamics.  Category/Topic:  Conservation  Tags:  birds  Colorado  Conservation  Conservation Innovation Grant  NRCS","What innovative technology, funded by a $60,000 Conservation Innovation Grant from NRCS, is being used by Wetland Dynamics to monitor and study the endangered Southwestern willow flycatcher without stressing the bird?",Passive acoustic monitoring technology.
"Climate Smart Conservation Partnership Serves Two Scoops of On-Farm Solutions  Eating a pint of Ben & Jerry’s ice cream may make you feel guilty about your waistline, but thanks to a new partnership between the ice cream company and USDA’s Natural Resources Conservation Service (NRCS), you may be able to feel less guilty about contributing to climate change. The partnership is designed to help Ben & Jerry’s milk suppliers—generally small dairies—understand their greenhouse gas footprint and consider voluntary conservation approaches to reduce that footprint. NRCS and Ben & Jerry’s will help dairies implement conservation practices that meet Ben & Jerry’s objective of “Happy Cows, Happy Planet, & Happy Farmers.” Through its Caring Dairy sustainability program, Ben & Jerry’s will use USDA’s suite of greenhouse gas estimation tools, COMET-FarmTM and COMET-PlannerTM, to quantify on-farm GHG emissions and reductions. The COMET tools—COMET stands for CarbOn Management & Emissions Tool – are a product of a long-standing partnership between NRCS and Colorado State University.  Kari Cohen, Natural Resources Conservation Service  Posted in  Conservation  Dec 21,   Respond to this story",How do Ben & Jerry's and USDA's NRCS plan to help small dairy farms (the company's milk suppliers) reduce their greenhouse gas footprint through conservation practices?,"Ben & Jerry's and USDA's NRCS plan to use the COMET-FarmTM and COMET-PlannerTM tools to quantify on-farm GHG emissions and reductions, then implement voluntary conservation approaches to help small dairy farms reduce their greenhouse gas footprint."
"The Sixth Tribal Nations Conference - Focusing on Youth  This week marked the sixth consecutive year tribal leaders have gathered here in Washington at the President’s invitation to meet with key members of the Obama Administration, but this time is different: more than three dozen youth ambassadors were in attendance to kick off “Generation Indigenous” (Gen-I) – a new initiative calling for programs focused on better preparing young American Indians and Alaska Natives for college and careers as well as developing leadership skills.  And it all started with the President’s visit last summer to the reservation of the Standing Rock Sioux in North Dakota.  The President and First Lady met with Native American youth and saw their promise, but also the challenges they face. In addition to issuing a White House Native Youth Report, outlining past government shortcomings, current challenges and a path forward for Native youth, we will look at ways to improve educational opportunities for Native youth, including improving schools, and reforming the Indian education system. At USDA, that means we will be supporting the Generation Indigenous initiative by focusing on the support we provide to the Tribal Colleges and Universities, internships and other opportunities for Native youth, healthy food at their schools and at home, and funding for broadband, school construction and other community facilities.  Leslie Wheelock, (Oneida), Director, USDA Office of Tribal Relations  Posted in  Initiatives  Dec 05,   Respond to this story","What specific initiatives has the Obama Administration announced to address government shortcomings and improve opportunities for American Indian youth, including educational support, healthy living, and leadership development?","* Improving educational opportunities through: + Reforming the Indian education system + Supporting Tribal Colleges and Universities + Providing internships and other opportunities + Funding broadband, school construction, and community facilities * Healthy living initiatives: + Providing healthy food at schools and homes * Leadership development: + Developing leadership skills among young American Indians and Alaska Natives"
"The Shape of Things That Have Been: the Power of Sacred Sites  Our curiosity was palpable in our expressions, we visitors to this South Dakota field, as we pondered the patterns produced by the tops of rocks pressed into grass and soil, patterns tantalizingly organized and purposeful: shapes of things that have been. What stories were held in this small corner of the Black Hills National Forest? As members of the Forest Service’s sacred sites executive and core teams, our task is to develop ways to fulfill the recommendations from the Report to the Secretary of Agriculture: USDA Policy and Procedures Review and Recommendations: Indian Sacred Sites. Visiting this sacred place was the starting point of our learning and working together as a team. We needed to experience firsthand the feeling and meaning of this place to help us incorporate an appropriate attitude as we started three days of meetings on how to best implement the recommendations, to better protect and provide access to Indian sacred sites.  Fred Clark, Office of Tribal Relations, U.S. Forest Service  Posted in  Forestry  Jan 29,   2 Responses",What is the significance of experiencing firsthand the patterns and purposeful shapes at a sacred site like the one in the Black Hills National Forest?,"The experience allows team members to understand the meaning and feeling of the place, incorporating an appropriate attitude as they work on implementing recommendations to protect and provide access to Indian sacred sites."
"First Ever Native American Food Hub Created in New Mexico  The air was crisp and cold as the wind blew across Sandia Pueblo in mid-December.  But, the atmosphere among the Ten Southern Pueblo Governor’s Council was warm and jovial. Why? Because, the Governors were celebrating the obligation of a USDA Rural Development funded study that creates the first ever Native American Food Hub in the nation.  Ernie Watson, USDA Rural Development Public Information Coordinator  Posted in  Food and Nutrition  Farming  Rural  Dec 26,   4 Responses",What factor contributed to a warm atmosphere among the Ten Southern Pueblo Governors despite the cold wind at Sandia Pueblo?,The celebration of the creation of the first Native American Food Hub in the nation contributed to the warm atmosphere.
"Bringing Fresh Food to Hartford, Connecticut During my recent visit to Hartford, I toured the historic Billings Forge Farmers Market, which featured an assortment of fresh, locally grown fruits and vegetables, baking foods, cheeses, meats and numerous other healthy foods.  Located in a food desert, the market positively compliments the “Bodegas” by providing WIC eligible food products.   Edward Avalos Under Secretary for Marketing and Regulatory Programs  Posted in  Food and Nutrition  Sep 27,   1 Response","What types of foods are typically sold at bodegas and farmers markets, such as Billings Forge Farmers Market in Hartford, Connecticut?","At bodegas and farmers markets like Billings Forge Farmers Market, typical food products include fresh fruits and vegetables, baked goods, cheeses, meats, and other healthy foods."
"Monitoring Tool Assists Ranchers and Wildland Managers Facing Drought  Drought can be a serious game changer for rangeland, wildlife and wildland fire managers. America’s 662 million acres of public rangelands support wildlife like sage grouse, game species like deer and elk, and support rural communities by providing forage for livestock and places to enjoy the great outdoors.  Yvonne Shih, Research and Development, USDA Forest Service  Posted in  Forestry  Jul 30,   1 Response",How do wildland managers use monitoring tools to assist ranchers in managing drought-affected rangelands that support both wildlife and livestock?,"Wildland managers utilize monitoring tools to help ranchers manage drought-affected rangelands by tracking conditions, predicting resources availability, and making informed decisions on grazing, forage, and water allocation, ultimately supporting both wildlife and livestock."
"Natural Resources Conservation Service, Earth Team Volunteer in  Conservation  Jun 17,  Honeybees leaving and returning to the hive after collecting pollen. Photo: Ashton Ebarb. “They’re in a happy mood today,” Jim Pratt, a local apiarist, said. At a comfortable 62 degrees, honeybees buzz with a clear objective: collect nectar and pollen, for honey and pollination. “Pollinators, like honeybees, support food crops,” Pratt said, explaining why for 20 years he’s raised honeybees. Pratt’s Farm annually produces about 120 pounds of honey per colony. He maintains 100 colonies, collecting honey from them each spring, summer and fall. During the winter, the bees eat stored honey until warmer weather arrives. Honeybees, like all pollinators, face challenges. Lack of habitat is the number one local threat Pratt sees to pollinators. USDA’s Natural Resources Conservation Service (NRCS) works with farmers, ranchers and forest landowners to implement conservation practices on the ground that have numerous environmental benefits, including ones that provide habitat and food for pollinators. “Much of our local land is managed pastures,” Pratt said. Pastures provide benefits in various forms of agriculture, yet there are times between seasons when nothing is grown to attract pollinators across vast measures of land. “As a beekeeper, I seek out managed pastures over-seeded with clover. Placing colonies of honeybees in and around the pastures benefits not only the beekeeper with the potential of premium grade honey, but also benefits the landowner by sustaining the clover population as a result of the necessary pollination by the bees.” With NRCS’ Environmental Quality Incentives Program (EQIP), landowners can offset the cost of over-seeding clovers in their pastures and adjacent tracts specifically for pollinator species. “Pastures over-seeded with clover provide benefits in various forms of agriculture,” Pratt explained. “First, pollinators of all types are attracted to it. Second, clover replenishes nitrogen in the soil which better supports livestock forage.”  Since clovers are a cool-season legume, and usually die-back with the onset of mid-Summer, Pratt looks for tracts of land with natural habitat, such as wildlife refuges, conservation reserves and pollinator plantings adjacent to the pastures for nectar and pollen sources after the clover has died. Pollinators need nearby habitats which is vital to sustaining their populations. People need pollinators, too. No matter the pollinator, whether bee, bird, beetle, butterfly, bat or any other, all contribute to our food supply by pollination. “90 percent of fruits and vegetables are not self-pollinating,” said Janice Hutton, horticulturalist with The Sabine River Authority in Sabine Parish, Louisiana. Fruits and vegetables almost entirely depend upon pollinators. Every living person and thing that depends on fruits and vegetables depends on pollinators too. The good news: helping pollinators achieve their goal is as simple as growing certain plants. “I have to know what blooms, when it blooms and whether each colony has enough worker bees to collect nectar and pollen,” said Pratt. This week, USDA is celebrating National Pollinator Week by highlighting the many ways in which conservation benefits pollinators. Through the Farm Bill, landowners have an opportunity to receive financial assistance through conservation programs and practices, which includes planting cover crops to target these beneficial pollinators. Honey comb from the hive. Photo: Ashton Ebarb.  Category/Topic:  Conservation  Tags:  Bees  Conservation  Environmental Quality Incentives Program  EQIP  Farm Bill  Food Farm and Jobs Bill  Honeybees  National Pollinator Week  NRCS  pollinators","What conservation practice can landowners implement, with financial assistance through programs like EQIP, to provide habitat and food for pollinators on their pastures?","Landowners can implement the conservation practice of over-seeding clovers in their pastures, which provides benefits such as attracting pollinators, replenishing nitrogen in the soil, and sustaining livestock forage."
"Media Relations Officer, U.S. Forest Service in  Forestry  Mar 08,   The Forest Service has added an iPhone/iPad application called Invasive Plants in Southern Forests: Identification and Management to its strategy of reducing nonnative invasive plants in the South. The free app will allow more people to get involved in eradicating foreign plants, which, along with nonnative animals and pathogens, harm water supplies.  They also harm native plants, wildlife, livestock and property in both rural and urban areas at a cost of about $138 billion annually. Using Forest Service funding and research, the University of Georgia Center for Invasive Species and Ecosystem Health created the software from the Southern Research Station publications A Field Guide for the Identification of Invasive Plants in Southern Forests and A Management Guide for Invasive Plants in Southern Forests. The U.S. Forest Service is a leading agency working to reduce the impact of the hundreds of invasive plants threatening public and private lands. The application was funded by a grant from the Forest Service Southern Research Station’s Insects, Diseases and Invasive Plants unit. The software provides photos and information that allow users to identify the 56 nonnative plants and plant groups currently invading 13 Southern states. “Ultimately we hope this app will give people a new tool to go out and identify invasive plants and map their occurrence,” said Southern Research Station Research Ecologist James Miller, who co-authored the application’s source guides. “Effective control relies on understanding of species and how they spread across the landscape. Those are important first steps in stopping and containing the invasions of harmful nonnative plants.” Like the publications it was developed from, the app divides nonnative invasive plants into trees, shrubs, vines, grasses, ferns and forbs, and provides identification keys, photos and management recommendations. The app also gives users simple, on-the-spot options for treating invasive plants. Future versions of the application will include the ability to directly report new sightings of select species into the Georgia Center’s Early Detection and Distribution Mapping System (EDDMapS), which provides a quick way to submit photos and report new sightings of invasive plants on the spot throughout the United States. For more information on the threat of invasive species, go to the Forest Service’s Invasive Species Program page at  Screenshot of Invasive Plants in Southern Forests: Identification and Management  Category/Topic:  Forestry  Tags:  Early Detection and Distribution Mapping System  Forestry  FS  Science  Southern Research Station","What feature will future versions of the ""Invasive Plants in Southern Forests"" app include, allowing users to report new sightings of select species directly into the Georgia Center's Early Detection and Distribution Mapping System (EDDMapS)?","Future versions of the ""Invasive Plants in Southern Forests"" app will allow users to directly report new sightings of select species into the Georgia Center's Early Detection and Distribution Mapping System (EDDMapS)."
"and Peter Rhee, Web Communications Division in  Technology  Apr 13,   You may have noticed a fresh, new look on USDA.gov last night – we're excited to announce the launch of our redesigned website!  Our redesign team has been hard at work designing a new look and feel that should make navigating our site more user-friendly and intuitive.  In support of our One USDA approach, we strive to provide a consistent, high value online experience that focuses on our users’ top tasks and requests.  One USDA unifies our mission areas and offices to provide all of our stakeholders with a cutting-edge experience that empowers education, decision-making and action. Not only did One USDA inspire the design of our new website, it also describes the collaborative redesign process.  Using only in-house expertise and resources, the collaborative effort was led by our Web Communications Division and agency web professionals who contributed to the information architecture and design elements, a significant cost savings for the Department. In an effort to deliver the information you need most, we've cleaned up the design and offer the USDA Blog, Newsroom and Agency right on the homepage. If you're interested in a particular topic, hover over the Topics list and select from the key issue areas. Many folks visit USDA in search of Programs and Services so we added this section to the top navigation that will stay with you throughout the site. Think of Programs and Services as transactional or support relations with the Department. Our creative broadcast, photo and new media teams produce rich content that illustrate the wide scope of activities and programs from across the Department. The Stay Connected bar delivers you the best photos, videos, blogs and links to our social networks at the click of your mouse. Be sure to sign-up for e-mail updates when new content is available on these channels. We rolled out a new e-mail subscription service a couple of weeks ago so you can receive updates on the latest information from our newsroom, social media sites, radio production as well as specific topics of interest. If you haven't already, sign up for updates and always be in the know! There’s still more work to be done.  Now that the site has a new look with many navigation improvements, we will start the second phase of really digging in to the content of the site to make sure the most relevant and current information is available. Be on the look out for more exciting improvements to come! We hope you like it and find getting around USDA.gov easier and more enjoyable, and please - let us know what you think.  Category/Topic:  Technology  Tags:  Amanda Eamich  OC  One USDA  Peter Rhee  USDA Blog  Web Communications",What key feature was introduced on the new USDA.gov website to make navigating easier for users?,"The key feature introduced on the new USDA.gov website is a simplified design and navigation system, including features such as a clear homepage with prominent links to the USDA Blog, Newsroom, and Agency, as well as a ""Programs and Services"" section that stays at the top of the page throughout the site."
"U.S. Forest Service Office of Communication in  Forestry  Research and Science  May 22,  During April and May ramps are often served in restaurants in the eastern U.S. This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA’s rich science and research portfolio. To many of locals in western North Carolina, they’re called wild leeks.  Some call them ransoms and still others call them wood garlic because of their pungent smell. Nevertheless, ecologists simply call them ramps. This native plant has been useful to humans since inhabiting the eastern regions of the U.S. and Canada.  Still today, locals harvest ramps for food, medicinal preparations, and to sell at markets and spring festivals. U.S. Forest Service scientist Joan Walker has been monitoring populations of ramps in the mountain coves of western North Carolina for 11 years. The results of her research show that although abundance can vary from year to year, about a quarter of the plots had decreasing ramps cover. “All of the plots that showed a decrease were where harvesting disturbance was high,” said Walker who is based out of the agency’s Southern Research Station. “Also, harvested plots as a group have reduced ramps populations compared to undisturbed ones.” These results suggest that it may be time to re-examine the current harvest policy and perhaps take corrective measures to ensure the species will be available for future generations of Americans. In the Southern Appalachians, many prime sites for harvesting ramps are within national forest boundaries. The National Forest System is responsible for maintaining biological diversity to sustain valuable ecosystem services such as clean air and water, healthy soil, abundant wood, recreational opportunities and other forest-based commodities that include herbs and edible plants. Ramps are among the first ephemeral greens to emerge during the spring months of March and April. With their electric green leaves, plump, white bulb and distinct odor, ramps are easy to distinguish from other early growers. After a hard winter in the mountains with food stores running low, this green “manna” would have literally been a life saver to both Native Americans and settlers living throughout the region in years past. Concerns about harvesting effects in the southern range (northern Georgia and Alabama and western North Carolina) prompted Walker’s monitoring study in two areas of the Nantahala National Forest in western North Carolina. The goal of the project is to track the populations over time and to determine if trends are related to local harvesting, weather, or even changing climate. The monitoring study consists of 25 plots distributed between 3,500 feet to just over 5,000 feet in elevation.  Category/Topic:  Forestry  Research and Science  Tags:  Forestry  FS  joan walker  ramps  ransoms  Science  Science Tuesday  Southern Research Station  wild leaks","What are the implications of high harvesting disturbance on ramp populations, according to U.S. Forest Service scientist Joan Walker's research?","According to Joan Walker's research, high harvesting disturbance leads to decreasing ramp cover in about a quarter of the plots, and harvested plots as a group have reduced ramp populations compared to undisturbed ones."
